baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
COBLL1	2716.87948684905	-3.39047106713545	0.636314177848894	-5.32829722354637	0.0000000991377960046193	0.0000115170770599849
SFRP1	108.06273735727	-3.36772713136739	0.93938601486654	-3.5850300920712	0.000337039341564883	0.011838537465054
BHLHE40	1856.72397664808	-3.35821417762198	0.589140019953463	-5.700197005607	0.0000000119669051958873	0.00000173404316580405
GPR160	300.944192456553	-3.3281916164546	0.936469361538938	-3.55397811518921	0.000379450787654584	0.0128802992806881
MIER3	1399.95688434939	-3.32624684618915	0.718065964777302	-4.63223019798848	0.00000361747600016237	0.000270828369878823
RASAL2	1125.28991409968	-3.31460070589455	0.669837419696771	-4.94836598916054	0.000000748390892807207	0.0000672354378097995
B2M	38.0404010829056	-3.30982546850048	1.43406474813539	-2.30800281005721	0.0209989801972869	0.151733113747259
NOS2	3103.93437063302	-3.30928121794792	0.737950886409393	-4.48441932775459	0.00000731127596901667	0.000485353472701816
FGD6	1572.66687748948	-3.29899489912998	0.725414611548813	-4.54773704114725	0.00000542258292787991	0.00037862553127518
AQPEP	161.022279138563	-3.28609771217162	0.786958660049486	-4.17569292898432	0.0000297080344961664	0.00162083187396898
PNRC1	120.07710683028	-3.28195262812487	0.900960327990365	-3.64272712811387	0.000269764765860234	0.0101847321936923
BATF	360.51264543678	-3.27733355816988	0.675858770890993	-4.84913964177653	0.00000123998110347973	0.000106433027710146
FAM92A1	42.6419093940938	-3.27678821523452	1.16271252381881	-2.81822733316078	0.00482896063391909	0.0697225614778784
TMEM117	34.4353853629743	-3.27576471326873	1.54520627895212	-2.11995301720505	0.0340100076557079	0.190865872132348
ZC2HC1C	330.144267222196	-3.26950718191202	0.735452806529936	-4.44557033827695	0.00000876589930518338	0.00055721348602194
SPARC	2928.46506188695	-3.25274013151039	0.627515294195769	-5.18352327281384	0.000000217733045117971	0.0000223982482138151
LYPD5	1590.41216991331	-3.25180268132511	0.67472289978036	-4.81946393457767	0.00000143944470478693	0.000121237230260679
PPM1B	16347.0757110919	-3.24517749708297	0.639829647378643	-5.07193986771063	0.000000393780829210817	0.0000379042175317498
PTPN5	124.219051313587	-3.24067860328465	1.0366703235165	-3.12604550334954	0.0017717413499632	0.0390130497256602
KIF21A	3495.59045531198	-3.22057268436049	0.676641387055697	-4.75964483694137	0.00000193933916251876	0.000157436955145198
RNF11	2094.15128567071	-3.20817524654625	0.647114426369894	-4.95766299716587	0.000000713461792639723	0.0000645275913933752
ARHGEF4	54.3906620125236	-3.1934788305774	1.23813992995486	-2.57925518216169	0.00990136140179682	0.103999022798608
RASA2	182.016512090301	-3.19129949563062	1.08794067518996	-2.93333962816804	0.00335336845806227	0.0566290643369011
SERPINB9	12226.6506851364	-3.17109967329485	0.624478591284309	-5.07799581531392	0.000000381437094771208	0.0000369801891304806
MED13	9365.38042853222	-3.17011908309915	0.671905113050716	-4.71810531208127	0.00000238051264436962	0.000185564797913529
LMO2	90.4833485709407	-3.15719786635057	1.28141042926546	-2.4638459265236	0.0137455183915954	0.122478180489018
CGNL1	88.1872477784089	-3.1419782415078	0.96409843003138	-3.25898076756077	0.00111813247552131	0.0283674958137385
TTC39B	54.7938958881758	-3.12324158452411	1.28815223464615	-2.42459043311915	0.0153256657734452	0.128636441271433
DENND2D	458.318633400956	-3.11940393637512	0.887019312693831	-3.51672606417289	0.000436904433734683	0.014290592594681
SERPINH1	812.298973589224	-3.11138527832133	0.731946755709633	-4.2508355342115	0.0000212974518661205	0.00122651479208478
RORA	121.027268831032	-3.11057617736776	1.05383695774198	-2.95166738508837	0.00316063188542132	0.0544334378820077
MYO10	1621.30316368966	-3.10802073548141	0.593386335778583	-5.23776930488865	0.000000162529040863848	0.0000175219308374498
ATP7A	137.848735711079	-3.09999241341666	0.913959017151379	-3.39182868732856	0.000694278344837236	0.0202075485421741
FZD7	47.949026330306	-3.09039473604527	1.34055158207501	-2.30531579490714	0.0211488935719734	0.152407748543269
CPEB4	285.17726620785	-3.08526204470648	0.679019022674327	-4.54370487671336	0.00000552740310885636	0.000381986073307427
NLRP9	115.345533881993	-3.08279258275672	1.13015418681256	-2.72776282982351	0.00637654363880805	0.0810663227137522
CYP19A1	7241.52287620958	-3.08142670913457	1.38837063832509	-2.21945539906545	0.0264557583120128	0.170338174396887
TMEM229B	31.7594617508761	-3.0795627601928	1.49559359934223	-2.05909062565339	0.03948555770052	0.2069651402459
TWSG1	410.497942107928	-3.07333693956472	0.672652341144514	-4.56898274424416	0.00000490097126620086	0.000347607835701699
CFLAR	169.4345139552	-3.06838158940336	0.880252770506589	-3.48579600338832	0.000490675030680601	0.0155416334510695
TMEM27	41.0555633054575	-3.06687534301932	1.55829793626857	-1.96809305309299	0.0490573320210921	0.234411389469771
FAM151A	641.859648365669	-3.06213614159053	0.602444853157614	-5.08284887079847	0.000000371815534283614	0.0000363085952174347
MTUS1	1548.37808860241	-3.06097478000054	0.612684901108748	-4.99600165511053	0.00000058531158141124	0.0000543976473868818
COL18A1	357.47221894469	-3.05703413943072	0.815000044294918	-3.75096193040757	0.000176157447495556	0.0073043008075388
PARP16	95.463395072039	-3.05062260444822	1.12522333257021	-2.71112633034373	0.00670550730593702	0.0832842547970574
ZNF277	1839.34371658144	-3.04544785749026	0.597070588211989	-5.10064960092956	0.000000338489709898521	0.000033295527960529
TGFBR2	474.478865329965	-3.02639058399988	0.744915728827558	-4.06272879854905	0.0000485023688793297	0.00248523925101843
ZBED6	311.018256450989	-3.0167351101206	0.639415156632466	-4.71795996517895	0.00000238221356775308	0.000185564797913529
MTSS1	90.4966566576509	-3.01544810808618	1.02596532744687	-2.93913256853442	0.00329132262415917	0.0558612892735125
TIMP1	87.9744400549212	-3.01542303879977	1.2278681015405	-2.45581999810613	0.0140563544824432	0.123630382316426
FAR2	57.2929450736794	-3.00811838948215	1.35353918720872	-2.22240953044404	0.0262556418498831	0.16994285762201
KCNE3	298.653611938382	-2.99966056802554	0.87126873578407	-3.44286492195326	0.000575586728157079	0.0177091478279561
PBX1	110.21758801166	-2.9918706535521	0.837110356484416	-3.57404568032936	0.000351507564578524	0.0121148745275197
KIAA1671	846.953862413226	-2.99013823005402	0.593270417092555	-5.04009325917144	0.00000046530504654284	0.000044158104276136
RAPGEF2	8953.84503995585	-2.98733049985326	0.52018980763478	-5.74277015044984	0.00000000931401159812748	0.00000141028786849849
NABP1	5309.85946913738	-2.98684857287361	0.651625294803959	-4.5836903458025	0.00000456840626630694	0.000327467249174214
ETV4	563.980895437909	-2.95884904921681	0.669710874811135	-4.41809915368514	0.00000995727419494064	0.000618360493322673
MFSD6	39.2271503813566	-2.95715072002789	1.16896552845281	-2.52971593092386	0.0114154907585149	0.110927390538002
KLHL11	120.965727698817	-2.95647003909538	0.830757271444866	-3.55876516609171	0.000372602490926084	0.0127765678567936
WDR66	192.370691688182	-2.9530581537231	0.877573313848469	-3.36502729415608	0.00076536087531527	0.0218517016011622
PHC1	461.939516662608	-2.94556100961349	0.760327738327525	-3.87406753841807	0.000107033728650708	0.00479198181826226
EXOC6B	263.383400519281	-2.93899713423368	0.799072494421594	-3.67801063702119	0.00023506015928772	0.00931902031686041
GPRC5C	371.211976683638	-2.93255093080244	0.781114628918583	-3.75431572042431	0.00017381566583015	0.00725182635519227
ITPR2	79.5201003723882	-2.92710770001373	0.999419682904861	-2.92880733697974	0.00340265258873745	0.057103544565163
ANKRD23	410.774845680999	-2.92452052478339	0.663637225004119	-4.4068060298535	0.0000104906053005754	0.00064259725922979
CABLES2	114.023789808412	-2.91795109856736	0.917059590306228	-3.1818554970817	0.00146334810226682	0.0338251784325002
HS3ST1	53.7056527055882	-2.90358071049552	1.31007230624949	-2.21635149193251	0.0266674390816363	0.170784341742827
ZNF292	2345.12465983953	-2.89313749918206	0.688561576074827	-4.2017120904052	0.0000264903903358503	0.00147974174358227
ZDHHC13	667.460461907131	-2.88497374565831	0.617375968730264	-4.67296087275917	0.0000029688834248934	0.00022476782603294
PDLIM2	1897.45119708334	-2.87949243693033	0.668311773290665	-4.3086064798053	0.0000164286378500034	0.0009710189634502
ERBB2IP	3424.85733753372	-2.87020800874825	0.601030334569208	-4.77547944531865	0.00000179279603493465	0.000148219137219505
MARCKS	1071.03879898807	-2.86589905805941	0.961241021522668	-2.9814572972756	0.00286880052902146	0.0521726800662526
HDGFRP3	43.4074664075493	-2.86161975744524	1.23497163895576	-2.31715423025009	0.0204953317636481	0.149537136354587
KYNU	271.180255676238	-2.85989141912447	0.988263602374191	-2.8938548503192	0.00380544030474348	0.0607632593672858
LARP6	90.9724229257266	-2.85591817517849	1.19094040795437	-2.39803617049487	0.0164832374787892	0.132931243724813
AK7	171.449654662364	-2.8507470316936	0.891931655273753	-3.1961496319117	0.00139274863396168	0.0329307471447196
GUCA1A	73.7969738879007	-2.84719506063942	1.10276127761856	-2.58187798068864	0.0098264320648293	0.103615804777496
BCOR	359.733133313444	-2.84560680034923	0.724993544266829	-3.92500984712482	0.0000867261902180873	0.00400696898137522
SERPINB6	320.842723094223	-2.84546129324889	0.698022669030319	-4.07645971899703	0.0000457265724391533	0.00237004342380781
MSN	362.604456479243	-2.83978047886094	0.666465931728705	-4.26095370170687	0.0000203556402497439	0.00117730733049592
ATP8B2	260.268245976546	-2.83574274131559	0.890492183770888	-3.1844667398509	0.00145020975228928	0.0336948734859489
ST8SIA4	549.58062111624	-2.82454267395555	0.629023099659506	-4.49036398740283	0.00000711015657792981	0.000477890307240253
SBSPON	115.68870312268	-2.81810170910516	0.870493846112974	-3.23735971447572	0.00120641238035159	0.0296572514568402
NKD1	44.7608504851492	-2.80565081694405	1.12868071569932	-2.48577899659223	0.0129268215746827	0.118504658190765
CADM1	164.129065163824	-2.80114067675385	0.914287004439506	-3.06374329193388	0.00218586388495595	0.0445638452551686
PDE5A	57.7609901860498	-2.80039293629553	1.00446780457255	-2.78793697871405	0.00530448617241599	0.0736440887299642
CPEB2	245.904790437852	-2.79871409502192	0.896211365798807	-3.12282816512529	0.00179122292831499	0.0393135507849719
IDS	75.9122578982147	-2.79546138394156	0.981518234688298	-2.84809928653982	0.00439812010587019	0.0657814279097744
MT1F	70.2735520223264	-2.79240988501693	1.27899354287139	-2.18328692946164	0.0290146864885359	0.178908986807444
FOXP1	64.7975077721881	-2.79017572858398	1.35438212287235	-2.0601096850471	0.03938805620608	0.206534414565422
NFIL3	2807.92553994769	-2.78931743726901	0.678411758300236	-4.11154052556172	0.0000393027869658002	0.00206087298502383
GRAMD3	2564.5588003154	-2.78012181416138	0.625086717475297	-4.44757781030797	0.00000868440052175974	0.000554649201095897
SLC43A2	524.977088542345	-2.778166448249	0.626669035322644	-4.43322757573085	0.00000928327860876089	0.000584586273512438
PHLDB3	2274.75851861594	-2.76767452141672	0.616431605629899	-4.48983228007684	0.00000712792755678917	0.000477890307240253
GREM2	1676.33725594979	-2.76465166578362	0.814830441476413	-3.39291651987655	0.000691527093796532	0.0202075485421741
GABARAPL1	888.5133761704	-2.75605733093176	0.756402970433918	-3.64363631379016	0.000268813182625061	0.0101847321936923
PPP1CB	3277.61262230208	-2.75121129402304	0.484796615151661	-5.67498041041885	0.0000000138704527525869	0.00000192699197210166
NUCB2	288.287284535252	-2.75068438188285	0.768907270550088	-3.5773941634275	0.000347036661633639	0.0120532630210694
FAM126B	429.98624095111	-2.70032355406059	0.567744798965836	-4.75622772587139	0.00000197243959610234	0.000158954348178254
ABCA1	65.2391328942642	-2.68792220736377	1.25760796021413	-2.137329193516	0.0325712260013803	0.186778655997702
PPAP2A	583.499863707854	-2.6849217541658	0.843448793988432	-3.18326586427323	0.00145623834196915	0.0337186733614712
ANO1	2599.23247915573	-2.6842249826162	0.591977410551501	-4.53433684254185	0.00000577847491450631	0.000397299632387179
TBX3	1169.63526274955	-2.6787992522173	0.793848196405872	-3.37444773994008	0.000739639582585975	0.0212978269549756
SLC41A1	63.1260447343618	-2.66978031831896	1.00150330577959	-2.6657728465916	0.00768115735237341	0.0892844821793142
ZNF280A	164.330649371059	-2.66186780470652	0.920836844694532	-2.89070514504612	0.00384378568518497	0.0609968648352544
FRMD4A	3975.85686413142	-2.66114643578504	0.518374120308077	-5.13364061115451	0.000000284190529944047	0.0000281599380994557
SH3D19	652.184105669224	-2.63986425631122	0.652302562242455	-4.04699354121194	0.0000518796722049258	0.00264822144936962
LOC729176	107.853383959711	-2.63293573343213	0.878718823398957	-2.99633473566404	0.00273246305276036	0.0513707365735455
ZSCAN12P1	92.9270840245819	-2.62432981507562	1.26701128188634	-2.07127580676985	0.0383330288381323	0.20351026269973
ARHGAP42	457.200972569305	-2.61981252850326	0.647925661606074	-4.0433844247028	0.0000526851322492798	0.00267918808374074
KAT2B	441.21562525412	-2.61929352662953	0.73672061167332	-3.5553417199504	0.000377488142727916	0.0128460358873773
VLDLR	258.586072252303	-2.61877490177811	0.71347595745463	-3.67044589858466	0.000242127715894434	0.00951286617898948
MAP1B	135.661393477625	-2.61582199953875	0.971243377387558	-2.69327138844928	0.00707546498643092	0.0854270969480726
LOC100505817	217.550300634349	-2.60611912420822	0.958305261990829	-2.71950831073821	0.00653790520602998	0.0819293438176957
SPRY4	553.088158433807	-2.60146565602145	0.997701143712777	-2.60745983144866	0.00912167722069176	0.0992921827350906
ZBTB10	1739.96794398345	-2.59563516976302	0.726031880577152	-3.57509806277329	0.000350096648738466	0.0120971857394861
DOCK4	917.380344414189	-2.5945426550647	0.673637016426153	-3.85154406868781	0.000117375402042215	0.0052031280194766
ZC3H11A	8035.53714144915	-2.59012942555685	0.519598756820273	-4.98486455473328	0.000000620052332001136	0.000057231679630461
CCNT2	2409.34513277813	-2.5898686971052	0.549662629396369	-4.71174236449247	0.00000245607765449237	0.000189132014125367
NEK7	678.453853799291	-2.58554600987427	0.625917735041131	-4.13080803614611	0.0000361490354051784	0.00191789134299285
NFE2L3	6425.69505482764	-2.5844238509423	0.605115052998152	-4.27096275020312	0.0000194630918564583	0.00113543128076897
BNIP3	6959.2936558124	-2.57020736666888	0.547206885925142	-4.69695728028628	0.00000264065653060606	0.000201047951448855
ARHGAP32	1273.75551971143	-2.56960900426146	0.857339825041689	-2.99718843007965	0.00272482233000643	0.0513707365735455
DDIT3	2294.22847153086	-2.56857227681429	0.556987144585195	-4.61154678664474	0.00000399683671284398	0.000295941601880689
MAEL	137.404458822914	-2.54543903585228	1.26430043986181	-2.01331816046073	0.0440811690506391	0.220014012639412
PGF	32195.6924342911	-2.54534715105597	0.678519016447523	-3.75132765531388	0.00017590064640992	0.0073043008075388
KATNBL1	2487.89310989372	-2.54337916786842	0.55878479997968	-4.55162554164127	0.00000532330182039961	0.000373629246519298
PLSCR1	165.837915062395	-2.54277436660462	1.0218204216173	-2.48847479734257	0.0128292329749598	0.118107506901824
TRPV2	1222.90760032529	-2.5333915790304	0.486636540703429	-5.2059213953979	0.000000193036351280237	0.0000204831328334841
XAGE2B	135.788353755184	-2.53290325118298	0.991843670680445	-2.55373233308562	0.0106575150143526	0.107399972376972
OVOL1	24920.4267289259	-2.5314865177859	0.699699592234861	-3.61796197379544	0.000296932009130571	0.0107855950270716
P4HA1	320.003063189504	-2.52964415166465	0.833745972130712	-3.03407061169953	0.00241277949820446	0.0477453987045569
MDM2	3544.62734602529	-2.52929506947169	0.564610048148339	-4.47972025607163	0.00000747409297919582	0.000491321351159233
TRIM24	724.500044156403	-2.52753283545825	0.633802838129422	-3.98788500682311	0.0000666649613397431	0.00320848935362278
IQCD	220.361077223714	-2.52371115908061	0.858214180966617	-2.94065422717453	0.00327519910507288	0.0556577340983129
KLF10	2190.78607859956	-2.52154320213223	0.50185005736359	-5.02449519559459	0.000000504758435765901	0.0000475673054572118
DUSP5	3753.82024450325	-2.51940095163883	0.626153505212258	-4.02361550429201	0.0000573114562207665	0.00284992318830646
MAML3	125.547116382132	-2.51395714380242	0.920570841661025	-2.73086766387949	0.00631678307781427	0.0806711771384819
ZNF204P	75.5846684444288	-2.51333331776508	1.01015907058305	-2.48805697137821	0.0128443155502334	0.118107506901824
KALRN	657.220569971416	-2.51182686192189	0.505939997961523	-4.96467342380965	0.000000688167693986708	0.0000626604584065194
MMP15	135.572835017439	-2.51074065299301	1.1632395390517	-2.15840380996662	0.0308964497715965	0.183844616725364
AMICA1	41.0068589267482	-2.51036357924422	1.16399119422306	-2.15668605716543	0.0310301340957993	0.183844616725364
SCNN1A	72.3943306671762	-2.50655536384626	1.22747797061443	-2.04203694392298	0.0411478668368265	0.212130318857335
GGH	1171.39925090724	-2.49965770021339	0.559251462992127	-4.46964892472454	0.00000783480914888761	0.000507605231203892
PYY2	106.273711191989	-2.49939172697366	0.82405343462956	-3.03304570060705	0.00242098933144699	0.0478376132413192
HCFC2	160.965823356487	-2.49438323846782	0.826151976097821	-3.01927891070308	0.00253377151256082	0.0489886727450066
GRHL3	325.065368155906	-2.49335811630621	0.759632729045871	-3.28232054908688	0.00102956493633158	0.0268884051976828
C2orf72	1216.25247705932	-2.49329805268789	0.659963495571922	-3.77793327875992	0.000158135229163663	0.00682120288624271
SLC4A8	86.7227844236593	-2.48533622667635	0.998186688347093	-2.48985110269487	0.0127796622286072	0.117958033008706
FAM45B	686.643987456522	-2.48505462579248	0.661067637014039	-3.75915335534676	0.00017048931629219	0.00713513672780607
ZFP1	262.179004565715	-2.48302830357067	0.756055115547089	-3.284189541888	0.00102276112340431	0.0268146476634171
PIK3C2A	5484.19079617246	-2.47849139560817	0.589975478708677	-4.20100747412931	0.0000265729817413853	0.00147974174358227
ZBTB38	458.792354125313	-2.46951856675845	0.713967987843119	-3.45886455528462	0.000542457618001052	0.0168825839727071
HBP1	1238.10728419095	-2.45647700710977	0.671131164752365	-3.6602040497049	0.000252014479446851	0.0098439047102196
CCPG1	314.226297298158	-2.44937079883464	0.755027118618253	-3.24408321030527	0.00117829319044955	0.029296455783207
ZNF613	201.800965697281	-2.44833013147251	0.733607055491396	-3.3373862930374	0.000845703179411803	0.0234663135250474
THNSL1	70.4304657730544	-2.44687673622179	0.984256504871708	-2.48601530608195	0.0129182409331712	0.118504658190765
PIFO	45.9430460374321	-2.43930357300405	1.09811944535725	-2.22134630555647	0.0263275148020297	0.170207724299662
RBM7	1032.48061430133	-2.43392589862694	0.696080971423034	-3.49661317942817	0.000471204560462258	0.0151550182739604
TAF4B	1864.1078551212	-2.42648316132233	0.611690222611418	-3.96684967590821	0.0000728288946248445	0.00345578233790283
SPINK5	88.7052258280932	-2.41237825279804	1.00233120280272	-2.40676758944802	0.0160944085087886	0.131250342159518
ZNF600	4223.21411468096	-2.41092444773363	0.719649996077132	-3.3501347333784	0.000807722612966454	0.0227716944191128
LPHN3	792.793001065586	-2.40975360314839	0.659417965959251	-3.65436449648886	0.000257819781650404	0.0100126206844981
ZNF436	385.374827406443	-2.40975025191722	0.733229496672616	-3.2864884225916	0.00101444943868213	0.0267006262415634
LYN	38589.3795831176	-2.40772846441676	0.506326357920112	-4.75528960077691	0.00000198162143766301	0.000158954348178254
KCTD6	273.318204521485	-2.4025915493498	0.698456434400567	-3.43985885306042	0.000582017633949288	0.0178256128070468
ATP1B1	520.681978832318	-2.40170182120249	0.996704468940579	-2.40964287413632	0.0159681424760921	0.13073310328543
MAP2K6	221.004883215946	-2.39899852935266	0.901215650494845	-2.66195835373631	0.00776874897628035	0.0895804661714385
TMTC1	129.479541041151	-2.39866537294361	1.18532310287417	-2.02363842156399	0.0430073687435083	0.217392085966811
TINCR	1767.91460255869	-2.3848405240184	0.578891668880878	-4.11966634211338	0.0000379421428740069	0.0020051306563534
PTPN21	1351.5347738387	-2.38079811086585	0.563696334132348	-4.22354726597684	0.0000240486906347206	0.00136168132350208
SLC16A10	251.56084779838	-2.37792188858619	0.794548508906116	-2.99279636413888	0.00276434128068355	0.0515965540394103
AFF4	5543.97902599461	-2.3741375480877	0.480898336118309	-4.93688035448645	0.00000079382136945565	0.0000708446144025453
GCM1	4080.34047823303	-2.37358784135351	0.640583190340533	-3.70535455370242	0.000211095236934212	0.00854270093971604
CACHD1	358.46587115757	-2.36769614042046	0.771847341313264	-3.06757050739066	0.00215806542998183	0.0441977047635791
ABCA5	41.0268099852958	-2.36643915268966	1.14370632391927	-2.06909685047497	0.0385369992323772	0.204113292796032
C7orf60	95.5509580960166	-2.36480733417466	1.06525793581856	-2.21993871592941	0.0264229279537656	0.170319011060949
HPGD	887.0090356911	-2.36141715142741	0.720080836578305	-3.27937785797556	0.00104036234543778	0.0270133390503265
LOC100506655	2746.26773714148	-2.35677083544115	0.559411349527457	-4.21294783781549	0.0000252059289296723	0.0014153129094011
SENP8	73.7730717269273	-2.35596803346366	1.19071861717612	-1.97861022703334	0.0478599073151228	0.231251384359482
PLEKHA5	389.781111479694	-2.35539534432282	0.747434751274089	-3.15130563612112	0.00162542304223535	0.0363461159684867
PITX2	251.238776750511	-2.35014006543112	0.973888200599825	-2.41315180118586	0.0158152311564339	0.130194644101227
LOC284379	173.608587487408	-2.34909082149137	0.877493919036834	-2.67704512877971	0.00742746299291385	0.0876981994594979
RAB8B	402.30082744522	-2.34782307880804	0.715609907920776	-3.28087000029067	0.00103487430521753	0.0269747894334843
ZNF69	177.856686738449	-2.34778733275377	0.723253353052524	-3.24614787175866	0.00116978061572431	0.029138564838264
GPR171	92.1604250837623	-2.3355560471252	0.944798899534697	-2.47201393680225	0.0134354278442525	0.120945775303371
WNK2	122.237071459041	-2.33226811848452	0.872716558889694	-2.67242335982685	0.00753055741493708	0.0881124544035542
ARHGAP24	433.627285783635	-2.33131008688003	0.65657631267484	-3.55070696562668	0.000384197925206931	0.0129575753866581
SAT1	789.354505592545	-2.33109488333325	0.617451548072956	-3.77534867409193	0.000159784002615153	0.00683571180711684
WDR26	3462.86790069886	-2.33055023431946	0.572129268631509	-4.0734679417712	0.0000463182297003441	0.00239151135418328
SLC9A6	775.56878688969	-2.32456197371191	0.583487242663909	-3.98391224990478	0.0000677899130047121	0.0032394924384805
GLS	733.072716183424	-2.31797982702281	0.619608481878296	-3.74103953515296	0.000183260687313736	0.00752933238487776
FAM49A	729.249034134806	-2.3174448889855	0.597885677045208	-3.87606691038071	0.000106158503073519	0.00477465380638627
AEBP2	1061.57897484209	-2.31308069902867	0.629721275641615	-3.67318175278722	0.000239548970127917	0.00943906994574212
PBX3	121.345238039476	-2.31039286942932	1.02357465777498	-2.257180609035	0.0239967915668972	0.16238793556953
ZNF845	607.757946966003	-2.30822939063689	0.753023502610609	-3.0652820033301	0.00217464844741806	0.0444153272833959
C4orf19	3069.46006818481	-2.3046581309526	0.593090294761608	-3.88584698031344	0.00010197372699691	0.00461140250003478
RAB3IL1	572.110683064411	-2.30330748690346	0.58122521478106	-3.96284852812363	0.0000740607738275128	0.00350190522140197
VEZT	1357.91681984149	-2.29989314618135	0.63069837960081	-3.64658166338882	0.000265752046537577	0.0101847321936923
REPS2	54.0655193103832	-2.28657181610197	1.04132202323026	-2.19583545252299	0.0281037231170054	0.176516562575962
LSMEM1	62.5543536362746	-2.28538332733449	1.11505335906999	-2.04957306190316	0.0404061113904915	0.210297213648023
CDC14B	109.70420533284	-2.28475110221587	0.864592022179435	-2.64257712725193	0.00822777237110652	0.0927069067500263
STAG2	1866.46879575017	-2.2830014958088	0.655007907054933	-3.48545639101321	0.000491298296983943	0.0155416334510695
SAMD15	46.6120583437814	-2.28232935666906	1.16001019181599	-1.96750802085289	0.0491246721392691	0.234586846828062
WDR47	469.312678262718	-2.27924430884331	0.696264555598464	-3.2735320080802	0.00106212360520703	0.0272631956262285
TFAP2C	5449.17250297835	-2.2705280575381	0.511190323603639	-4.44164913281613	0.00000892720424279401	0.000564802837445503
CCNDBP1	2030.57545943923	-2.26811136769977	0.574540931741183	-3.94769326673752	0.0000789078122721473	0.00370152249554173
L1TD1	4112.08657454514	-2.26701722015704	0.561120585480375	-4.04016049102217	0.0000534146369416283	0.00270607386250144
UBE2B	1224.46582956195	-2.26677546412193	0.662089098608457	-3.42367132895877	0.000617812933795088	0.0185426438659746
LTBP1	83.8299610456637	-2.26439612271775	0.932800156690542	-2.42752545277388	0.0152022200888295	0.128636441271433
ZNF432	241.236441532923	-2.26033377956929	0.763949810400877	-2.95874643699852	0.00308893150037866	0.0539202602319985
EPB41L2	202.86840435244	-2.25703951645425	0.909806594758058	-2.4807904553104	0.0131091411958938	0.119443296315152
ARHGAP30	128.004250380484	-2.25590069406622	1.01188297452769	-2.22940868742178	0.0257867247338683	0.168600517494868
PHLDA1	200.029705385256	-2.25376854545541	1.1190269167433	-2.01404319389792	0.0440049987559281	0.219796650568898
TBC1D23	740.655031965352	-2.23061440297774	0.674727517802199	-3.30594846678783	0.000946554946929079	0.0253593925741874
HMGN3	203.071630836566	-2.23017933053269	1.02049639723675	-2.18538677507481	0.0288604997120856	0.178405547761498
SP6	11663.2079136166	-2.22860777423724	0.561586446618524	-3.96841445810586	0.0000723524196308357	0.00344530461818071
RAB30	83.1900057607722	-2.21916005303835	0.917999019604378	-2.41738826038695	0.01563233277491	0.12957533436846
A2ML1	80.4299381582838	-2.21534898810296	0.993769330939493	-2.22923863630265	0.0257980310978345	0.168600517494868
EGLN3	1020.70543532959	-2.21394797303482	0.720321382447727	-3.07355581408897	0.0021152411587324	0.0434694862365875
MBD5	87.8328027648963	-2.21355817398677	0.946562944843644	-2.33852189761391	0.0193601910834452	0.145636335044599
ZNF211	510.059556738968	-2.21151315896573	0.717236447067256	-3.08338089622815	0.0020466301613983	0.0425518122193734
CBLB	7803.12830326987	-2.20409203712249	0.560077019424105	-3.93533739232657	0.0000830798995257245	0.00387399559172548
SPRED1	115.713068382147	-2.19537543452314	0.827480928259718	-2.65308281985453	0.00797602979362568	0.0906281429164415
RNF103	741.941962011586	-2.19459097158624	0.641969887875963	-3.41852634061593	0.000629612233906152	0.0186886662205271
GSKIP	812.959620660729	-2.19072431401358	0.685540645824629	-3.19561550049068	0.00139532922377819	0.0329307471447196
FAM65B	209.953965448692	-2.18708858312866	0.704563263240015	-3.10417629933057	0.00190809594897129	0.040685919316989
TSPAN18	173.541687719779	-2.18601097344532	0.849167593633277	-2.57429863060621	0.0100443536377606	0.104766029119553
NEDD4L	983.444336460744	-2.18338548427228	0.527348945442264	-4.14030501652216	0.0000346844320743697	0.00185479129616748
TANK	873.024360385127	-2.1804674654526	0.598115355062069	-3.64556343019537	0.000266806593137314	0.0101847321936923
PLCB1	92.7986541301732	-2.17534965136747	0.889883855883634	-2.44453210043619	0.0145040172965313	0.12625434862452
PAPOLA	43963.133037793	-2.17497030610245	0.632658497983064	-3.4378267470307	0.000586402760983696	0.017878650694607
NCCRP1	1243.464292376	-2.17030431684709	0.802862099135429	-2.70320932970208	0.00686734825415438	0.0845154201579766
EIF4G2	21156.605825631	-2.16625619403132	0.563443020099361	-3.84467659861916	0.000120711528098946	0.00532459594644481
PVRL4	2235.60980128253	-2.16292010356639	0.507367514399525	-4.26302441953981	0.000020167846887397	0.00117147372695932
PRKAG2	141.877179221241	-2.16282927761102	0.95040053917153	-2.27570291521128	0.0228637967648762	0.158143924067598
REL	169.833849671541	-2.15751295729759	0.936928240358807	-2.3027515495438	0.0212928259734844	0.152865315651251
APOC3	622.13189594245	-2.1569502281598	0.727254498869668	-2.96588090071939	0.00301817344644681	0.053343569450384
NOS3	56.2409150693587	-2.15674938956594	1.04016315259083	-2.07347220884909	0.0381283548978753	0.203009763178099
PLOD2	125.662006445404	-2.15606141426275	1.09896777821611	-1.96189684265589	0.0497744954982247	0.236045361165086
NEAT1	677.057807608089	-2.14752270582782	0.716898379530061	-2.99557478039713	0.002739281255815	0.0513707365735455
MGST2	222.637630328152	-2.14745316271054	0.923804539199758	-2.32457524464078	0.020094683784229	0.14821891553162
